CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,x,y
10-2-009532,-87.5623,167.333,-87.5613,167.336,1.01125,0.0184016,1.11776,0.963677,0.506648,1.15989,73.418,0.000205434,0.00199797,0.0156108,0.00641445,2.35692,0.0226981,0.0179449,0.749205,13,16211.772480883934,-72130.99249216024
10-2-009533,-87.5378,167.54,-87.5384,167.531,1.27893,0.0377368,1.40202,1.18763,0.531454,1.18052,43.551,0.000204518,0.00337633,0.0147047,0.00929169,2.72757,0.0176669,0.0154469,0.794405,19,16111.434778665056,-72914.84766202353
10-2-009534,-87.5479,163.625,-87.548,163.626,1.09241,0.0318454,1.14819,1.03925,0.425145,1.10482,64.9637,0.00019031,0.00460257,0.0144315,0.0127285,6.67906,0.0338177,0.019389,0.838109,17,20965.82394592834,-71350.68633791502
10-2-009536,-87.1531,154.451,-87.1529,154.456,1.16229,0.0234131,1.21785,1.11994,0.392845,1.08742,64.5119,0.000175732,0.00356359,0.0147552,0.0108322,5.9859,0.0333732,0.0168584,0.82557,18,37239.25129086381,-77902.18877938377
10-2-009543,-87.2733,152.85,-87.2734,152.851,1.54694,0.0427829,1.64581,1.44715,0.476284,1.13728,26.9734,0.000196152,0.00467078,0.0163193,0.0147688,3.64993,0.0230984,0.0161827,1.0,24,37737.01439041406,-73586.17125196419
10-2-009545,-87.0334,151.406,-87.0337,151.4,1.02947,0.0205184,1.09922,0.978582,0.455472,1.12328,51.717,0.000150229,0.00296263,0.0139372,0.00992034,3.70929,0.0282473,0.0182348,0.822076,15,43063.1536147906,-79003.09462363053
10-2-009557,-87.0602,149.618,-87.0601,149.641,1.41937,0.0829569,1.55573,1.22196,0.618912,1.27314,97.2565,0.000430848,0.00817127,0.0307918,0.0313463,4.37465,0.0322977,0.0412504,0.84499,30,45095.90660225055,-76919.46737989977
10-2-009564,-87.1487,149.321,-87.1493,149.328,1.03703,0.0204002,1.1213,0.999179,0.453833,1.12223,121.31,0.000196812,0.00254274,0.0159449,0.00735779,3.53032,0.0280176,0.0179708,0.763388,18,44123.89058305637,-74375.1844527004
10-2-009566,-87.2323,148.091,-87.2323,148.096,1.09008,0.0304563,1.15749,1.01042,0.487835,1.14556,117.848,0.000123287,0.00255288,0.00911362,0.00939214,2.82161,0.0190285,0.013955,0.888572,25,44369.501921536124,-71257.63373320414
10-2-009577,-87.0887,148.302,-87.0887,148.309,1.08943,0.0194967,1.14105,1.06212,0.365466,1.07432,10.3441,9.09705e-05,0.00344856,0.0125185,0.00650528,5.46285,0.0297884,0.0134987,0.763775,18,46396.192679015425,-75127.70349295315
10-2-009578,-87.1417,148.598,-87.1412,148.603,1.48987,0.0223932,1.57553,1.43496,0.412891,1.09796,80.1637,0.000190878,0.00306698,0.01487,0.00849082,4.04637,0.02238,0.0122308,0.758813,18,45169.53945350326,-73993.77662699898
10-2-009579,-87.1018,148.772,-87.1021,148.764,1.19559,0.0370807,1.35698,1.1309,0.552678,1.19991,114.312,0.000498973,0.00527939,0.030283,0.0131179,5.75737,0.0316072,0.030179,0.521913,16,45572.28514769807,-75165.86260034406
10-2-009581,-86.9579,146.965,-86.9584,146.957,1.34731,0.0250451,1.41222,1.32086,0.353838,1.06917,63.9965,0.000345723,0.00604841,0.0306018,0.0124341,9.17253,0.0584101,0.0252599,0.72779,22,50300.2012777411,-77352.02977800554
10-2-009582,-86.9742,146.597,-86.9743,146.593,1.19031,0.0222149,1.2451,1.11682,0.44208,1.11486,83.1266,8.62588e-05,0.00203851,0.00588775,0.00747213,2.92561,0.0149108,0.00913394,0.75919,14,50523.678986272695,-76614.45190334065
10-2-009594,-86.8167,146.91,-86.8167,146.912,1.28392,0.0324463,1.35293,1.22164,0.429731,1.10747,41.0,0.000157172,0.00390072,0.0138734,0.011692,5.34579,0.0266131,0.0155343,0.815634,19,52713.751927501944,-80893.59034009938
10-2-009595,-86.7875,147.939,-86.7875,147.94,1.00026,0.0138316,1.04275,0.961621,0.386722,1.08437,21.1404,5.96945e-05,0.00114164,0.00491513,0.00439151,2.5743,0.0144329,0.00711676,1.0,16,51722.90374674495,-82578.18539473166
10-2-009610,-86.7641,139.235,-86.7642,139.23,1.38988,0.0417055,1.50675,1.27661,0.531178,1.18028,29.025,0.000148879,0.00238907,0.0108935,0.00918125,2.2388,0.0137815,0.0120361,0.8612,26,64087.45466678695,-74337.78806536036
10-2-009611,-86.6861,140.335,-86.6861,140.334,1.59019,0.0351434,1.62013,1.55282,0.285232,1.04334,59.7515,0.0002732,0.00477423,0.0201348,0.0207868,14.009,0.0588293,0.0190578,1.0,23,64159.49785056918,-77376.61450691082
10-2-009626,-86.8004,142.72,-86.8002,142.714,2.31469,0.04611,2.43457,2.19129,0.435736,1.11102,7.70114,0.000309015,0.00533219,0.0200435,0.0178406,4.62216,0.0215274,0.0128641,0.780147,33,58782.89823913822,-77219.4859397001
10-2-009627,-86.691,146.424,-86.6911,146.429,1.395,0.0173682,1.44105,1.36317,0.324286,1.05713,16.8467,7.26997e-05,0.00226196,0.00817972,0.00531512,4.67225,0.0190024,0.0072798,0.755734,24,55507.7059731895,-83621.78530434666
10-2-009628,-86.7765,135.101,-86.7759,135.112,1.62553,0.0217588,1.65377,1.54303,0.359777,1.07177,139.901,0.000214128,0.00410859,0.0108613,0.0213832,5.0023,0.0371076,0.016436,0.729306,24,69014.05085672102,-69257.79430423822
10-2-009631,-86.7181,137.108,-86.7183,137.112,1.00299,0.024643,1.06814,0.957561,0.443099,1.11548,168.12,0.00019436,0.00363005,0.0155404,0.00961185,6.63088,0.0320591,0.019717,0.738039,14,67752.46416074464,-72930.75315175079
10-2-009632,-86.6361,138.509,-86.6361,138.51,1.24162,0.0260898,1.29679,1.18869,0.399712,1.09094,64.427,0.000134269,0.00224225,0.0102784,0.00935429,4.30541,0.0234786,0.0121849,1.0,24,67597.78879883057,-76429.58923102035
10-2-009634,-86.5827,138.834,-86.5827,138.834,1.05548,0.0260082,1.11177,0.995777,0.44473,1.11649,62.5609,0.000136221,0.00282348,0.0104116,0.0103349,5.14389,0.0252161,0.0156077,0.799776,13,68229.97513444115,-78031.85503814835
10-2-009635,-86.5711,139.456,-86.5712,139.44,2.02154,0.0194391,2.03045,1.94437,0.288089,1.04427,93.8049,0.000184417,0.00922886,0.0112147,0.0403167,8.36745,0.0683025,0.0224081,0.69291,20,67607.7149564885,-79035.48011309587
10-2-009637,-86.3895,140.187,-86.3896,140.192,1.52039,0.0512054,1.65033,1.39691,0.532479,1.18141,56.8386,0.000245031,0.00390168,0.0192326,0.0161475,3.41029,0.0220861,0.0193922,0.875266,23,70123.0712905875,-84125.50432390379
10-2-009650,-86.2876,136.457,-86.2876,136.459,1.43708,0.0248155,1.48265,1.39267,0.343081,1.06462,10.2989,0.000115244,0.00206213,0.00920536,0.00837895,4.96828,0.0222336,0.00920422,0.847873,24,77578.13469295381,-81627.51935849909
10-2-009654,-86.8751,147.223,-86.8752,147.225,1.20734,0.0243936,1.23672,1.16221,0.341861,1.06411,46.25,0.000152478,0.00400278,0.0110217,0.0151182,9.20115,0.0407341,0.0167792,0.783113,22,51311.62422071806,-79690.29151820007
10-2-009673,-85.8738,131.484,-85.8736,131.487,1.00262,0.0119285,1.01861,0.967299,0.313377,1.05304,135.087,0.000160458,0.00311137,0.00991408,0.0165503,11.8143,0.056645,0.0207285,0.756337,15,93773.17561889846,-82916.82560723547
10-2-009684,-86.1597,127.407,-86.1597,127.407,1.65147,0.0418451,1.72589,1.57678,0.406599,1.09456,144.116,0.000190313,0.00284759,0.0143728,0.0134701,4.51281,0.0244907,0.0130584,1.0,28,92536.19208265308,-70767.17672477636
10-2-009695,-85.9885,126.833,-85.9885,126.832,1.19241,0.020428,1.2259,1.15496,0.335239,1.06142,128.155,0.000152424,0.00226879,0.0116448,0.0119229,7.46718,0.0371433,0.0148902,0.874546,18,97400.46833541198,-72952.39155122031
10-2-009706,-85.599,122.935,-85.599,122.934,1.06394,0.0311153,1.1365,0.987397,0.495155,1.15101,114.396,0.000179747,0.00234829,0.0136027,0.0129688,4.16178,0.0270886,0.0204532,0.887377,18,112060.6456514596,-72592.42435358932
10-2-009724,-85.6849,128.941,-85.6849,128.941,1.16194,0.0123372,1.17599,1.14611,0.223966,1.02607,45.2479,0.000133031,0.0017042,0.00987745,0.00994011,14.8095,0.0512033,0.0123881,1.0,23,101821.09256986484,-82279.63470199918
10-2-009775,-84.7069,120.803,-84.7068,120.802,1.2287,0.0279201,1.27622,1.1713,0.397066,1.08957,33.8107,0.000175908,0.00221831,0.013308,0.014613,6.36195,0.034494,0.0177164,0.81777,16,137960.77992974152,-82250.92140721131
10-2-009801,-84.8011,119.486,-84.8008,119.49,1.09841,0.0261325,1.19048,1.02666,0.506231,1.15956,18.1738,8.59682e-05,0.00105569,0.00795422,0.00549828,1.81869,0.0125803,0.00992924,0.805468,17,137323.08930365054,-77649.37679399822
10-2-009809,-84.455,122.478,-84.4549,122.477,1.49771,0.033108,1.56794,1.41919,0.425134,1.10481,54.0794,0.000119197,0.0018151,0.00966118,0.010332,3.82064,0.0183798,0.0105374,0.790841,17,141955.84300613764,-90359.23534955166
10-2-009810,-84.4159,123.327,-84.4154,123.323,1.10013,0.0264238,1.17482,1.06008,0.431045,1.10824,127.988,0.000241294,0.00267574,0.0241093,0.0124113,5.82165,0.0446281,0.0261839,0.775676,21,141594.38061064167,-93105.66872660385
10-2-009811,-84.4093,122.812,-84.4088,122.817,1.42074,0.0187782,1.50062,1.37926,0.393971,1.08799,58.0688,0.000103409,0.00135624,0.0101905,0.00498729,2.9721,0.0164971,0.00837052,0.735243,15,142594.1286395646,-91937.91915857015
10-2-009825,-84.714,125.566,-84.714,125.564,1.00773,0.0331604,1.06741,0.935898,0.480862,1.14052,50.5056,0.000211374,0.00265913,0.0166642,0.0174263,5.96704,0.0388472,0.0277131,0.814455,17,130479.20390750586,-93296.87081123357
10-2-009832,-84.5003,126.516,-84.5003,126.516,1.09305,0.0144322,1.11808,1.06453,0.30576,1.0503,56.9367,0.000120726,0.00135747,0.00893576,0.00935724,8.34265,0.035222,0.0124777,0.863058,18,134133.9684165035,-99311.89416285984
10-2-009838,-84.6434,128.071,-84.6434,128.075,1.18512,0.0220664,1.2065,1.13679,0.334994,1.06132,98.1285,0.000212366,0.00350092,0.0157343,0.0250853,10.8955,0.0679293,0.0272043,0.772581,18,127965.83412525868,-100233.4818952023
10-2-009849,-84.7569,127.825,-84.7568,127.824,1.13095,0.0379834,1.20439,1.04852,0.492019,1.14865,42.1629,0.000216597,0.00270042,0.0170009,0.0170532,5.24183,0.0331737,0.0247368,0.857144,18,125670.62706979498,-97567.98699866397
10-2-009851,-84.908,129.938,-84.9082,129.939,1.48831,0.0382483,1.57795,1.39657,0.46549,1.12988,19.0244,0.000149394,0.00181767,0.011874,0.0112006,2.94705,0.0185066,0.0124259,1.0,30,118467.55602599868,-99187.8263802625
10-2-009862,-84.9796,127.812,-84.9814,127.815,2.3672,0.0403064,2.40601,2.20371,0.401368,1.0918,5.61661,0.000366788,0.00209777,0.0114821,0.0279546,3.39637,0.0283277,0.0147974,0.723633,39,120346.98793071548,-93391.07028979633
10-2-009887,-84.9288,126.719,-84.9263,126.776,1.80488,0.0663154,2.28879,1.71158,0.663914,1.33724,31.3042,0.000209725,0.00491698,0.0326344,0.00672438,0.909768,0.0124574,0.0197774,0.733254,25,123343.72078775031,-92001.2189033382
10-2-009888,-84.9236,127.733,-84.9232,127.685,3.08025,0.194888,3.72619,2.65202,0.702459,1.40504,15.2706,0.000283394,0.00681327,0.0417118,0.0210051,1.24543,0.00988852,0.0192671,0.831838,48,121821.23643411364,-94266.27796677442
10-2-009890,-84.9189,127.049,-84.9191,127.002,1.95146,0.0279466,2.07939,1.74599,0.543102,1.19095,57.306,0.000208067,0.00740536,0.0328187,0.0318138,4.48637,0.0312938,0.0287091,0.26248,12,123051.85640479757,-92891.3237734382
10-2-009902,-85.1958,129.618,-85.1958,129.619,1.20853,0.0311152,1.28068,1.13918,0.456905,1.12421,23.3409,0.000154618,0.00210068,0.0131401,0.0114102,3.98401,0.0248306,0.0161195,0.924188,26,112284.55361080817,-92949.29347336495
10-2-009903,-85.1434,131.518,-85.1434,131.518,1.15503,0.0273974,1.19688,1.11131,0.371311,1.077,14.878,0.000173176,0.00217935,0.0138081,0.0131548,7.08562,0.0383783,0.0178019,1.0,22,110332.90501845253,-97676.11924181215
10-2-009941,-85.3779,135.405,-85.378,135.406,1.041,0.0153911,1.06069,1.02106,0.270812,1.03882,12.1935,0.000125369,0.00165343,0.0101444,0.0095926,10.7831,0.0458735,0.0139267,0.894955,19,98456.7484739502,-99858.5802762426
10-2-009942,-85.2209,135.364,-85.2205,135.367,1.26837,0.0217039,1.31814,1.24079,0.337511,1.06234,57.382,0.000285485,0.00243434,0.0236198,0.0134051,8.34562,0.054933,0.0222283,0.782815,22,101878.73142875369,-103181.49626990265
10-2-009943,-85.1669,134.503,-85.166,134.526,2.12227,0.0939669,2.42134,1.96869,0.582184,1.22993,12.8392,0.000420807,0.0079458,0.051742,0.0206061,3.2734,0.0270188,0.029266,0.75654,35,104587.62434441697,-102788.73727651499
10-2-009947,-85.2391,133.071,-85.2385,133.097,1.01888,0.0502078,1.23818,0.944727,0.646406,1.31063,21.7337,0.000278294,0.00862533,0.0540086,0.0163792,3.68051,0.0422733,0.0615189,0.77644,23,105521.56293472757,-98645.20028965033
10-2-009979,-85.6601,134.62,-85.66,134.621,2.03909,0.0179184,2.06494,2.01422,0.220261,1.02518,43.6044,0.000109006,0.00221777,0.010043,0.00884966,10.207,0.0283131,0.00671927,0.809871,30,93715.39776268599,-92480.48181809834
10-2-009989,-85.9088,133.587,-85.9087,133.585,1.13109,0.0154265,1.16146,1.1137,0.283819,1.04289,157.979,0.000133149,0.0021895,0.0136499,0.00819199,9.04964,0.0449148,0.0144591,0.791675,22,89897.56703724977,-85569.41028470632
10-2-010006,-86.0722,137.83,-86.0722,137.83,1.0013,0.015765,1.03001,0.973308,0.327218,1.05826,45.6493,0.000128203,0.00218885,0.0102301,0.00956225,8.93034,0.0381224,0.014784,0.849258,14,79989.76555909254,-88309.29719034926
10-2-010010,-86.1732,137.301,-86.1732,137.297,1.0268,0.0155001,1.06818,0.994982,0.363809,1.07357,8.19679,0.000115245,0.00242778,0.0107134,0.0076341,6.75943,0.0301159,0.0135568,0.787853,20,78722.37413331978,-85313.6073166568
10-2-010017,-86.0335,145.497,-86.0335,145.494,1.79603,0.0598454,1.93088,1.65454,0.515514,1.16702,58.7037,0.000183138,0.00320484,0.0143252,0.0139418,2.69208,0.0159906,0.0131022,0.832872,27,68158.37892362557,-99159.93353941139
10-2-010018,-86.2415,146.025,-86.2415,146.024,1.0165,0.0319855,1.07838,0.950194,0.472869,1.1349,14.2492,0.000191089,0.0031616,0.0147707,0.0142362,5.54475,0.0333299,0.0230384,1.0,17,63713.005496166894,-94547.37686628666
10-2-010019,-86.2849,142.241,-86.2851,142.243,1.23619,0.0533341,1.39112,1.07982,0.630461,1.28829,22.8159,0.000160543,0.00321872,0.0138331,0.0119441,2.23479,0.0142146,0.0191618,0.818397,19,69007.06633031303,-89094.94675447755
10-2-010024,-86.3182,141.514,-86.3179,141.52,1.0542,0.0250537,1.12673,1.01303,0.437766,1.11224,42.2328,0.000232719,0.00379895,0.0238041,0.0133123,5.29096,0.0459431,0.0276728,0.779781,14,69502.90912285291,-87420.9692317358
10-2-010025,-86.3671,142.413,-86.3675,142.412,1.91757,0.0311268,1.98727,1.87639,0.329365,1.05909,72.8876,0.000295655,0.00306826,0.0240151,0.0148881,6.29174,0.0391305,0.0153108,0.801795,24,67217.34458920313,-87324.48013703912
10-2-010031,-86.3018,142.702,-86.3019,142.704,1.15702,0.0400889,1.24555,1.07808,0.500829,1.15534,170.47,0.000204479,0.00365043,0.0176762,0.0142941,4.6733,0.0290519,0.0224385,0.864567,16,67977.1267973728,-89239.19582568054
10-2-010042,-86.0574,149.048,-86.0571,149.05,1.34687,0.0151673,1.35641,1.30863,0.263081,1.03651,161.986,0.000338897,0.00466361,0.0112362,0.0273351,17.7461,0.0795028,0.0232914,0.691992,22,61512.66672542475,-102568.80986222322
10-2-010043,-86.0737,148.67,-86.0733,148.67,1.4493,0.0284559,1.50175,1.36182,0.421517,1.10275,25.5298,0.000233114,0.00226667,0.0112633,0.0152493,5.20498,0.0262926,0.0148622,0.777899,26,61930.69759593591,-101738.06291838615
10-2-010050,-86.127,149.161,-86.1268,149.16,1.2043,0.0169301,1.23934,1.15481,0.36299,1.0732,24.6852,6.54832e-05,0.000869018,0.00428148,0.00521095,2.4471,0.0135932,0.00609898,0.835787,23,60227.09671860786,-100875.71456223185
10-2-010057,-86.5367,147.542,-86.5372,147.557,1.31109,0.0414086,1.4394,1.24067,0.507018,1.16018,167.437,0.000198084,0.00483121,0.0233387,0.011759,3.64698,0.02752,0.0217894,0.7726,18,56378.81733191538,-88640.3373626557
10-2-010063,-86.4052,155.28,-86.4052,155.28,1.02573,0.0333947,1.08395,0.964907,0.455613,1.12337,41.9997,0.000199151,0.00342397,0.0157731,0.0148861,6.02043,0.0368847,0.0238238,1.0,16,45599.702783562694,-99049.77581579272
10-2-010066,-86.5502,155.535,-86.5505,155.533,1.00061,0.0247405,1.06558,0.94853,0.455657,1.1234,70.088,0.000222937,0.00288738,0.0191532,0.0142874,4.86685,0.0407813,0.0263452,0.819124,15,43335.78654109581,-95245.84667550055
10-2-010070,-86.7822,153.297,-86.7822,153.297,1.54293,0.0346443,1.59499,1.4801,0.372663,1.07762,21.0438,0.000229343,0.00412557,0.0166922,0.0171999,7.04683,0.0361366,0.0168526,0.927164,29,43858.15874489591,-87190.86875287947
10-2-010079,-86.4678,152.641,-86.4682,152.635,1.02156,0.0155165,1.07923,0.99332,0.390994,1.08649,53.2161,0.00018272,0.00291379,0.0174339,0.00892457,5.30136,0.0400481,0.0200831,0.768115,17,49238.67847387144,-95157.64021267058
10-2-010085,-86.6075,148.86,-86.6077,148.876,2.70093,0.0519763,2.84094,2.62077,0.386,1.08401,5.1251,0.000181476,0.00518563,0.02149,0.0117477,3.74234,0.0193853,0.00953149,0.772286,37,53213.829387838705,-88074.49363586852
10-2-010089,-86.4569,153.161,-86.4568,153.161,1.14099,0.0196921,1.16798,1.10899,0.313774,1.05319,36.1009,0.000155957,0.00237501,0.0105154,0.0109558,9.45281,0.0384039,0.014077,0.873636,20,48522.40831352383,-95895.79242671402
10-2-010093,-86.8388,161.197,-86.8384,161.199,1.03244,0.012098,1.05012,0.98854,0.337416,1.0623,158.87,0.000267779,0.00266402,0.0111244,0.0207662,9.33335,0.0617883,0.0249926,0.734281,14,30904.392897700352,-90765.47925485762
10-2-010094,-86.8135,161.615,-86.8136,161.616,1.11295,0.0459117,1.18667,1.03178,0.493976,1.15012,72.0423,0.000367846,0.00637867,0.0269859,0.0257411,8.24998,0.0516626,0.038825,1.0,14,30483.553947121352,-91717.10565350586
10-2-010095,-86.8493,160.2,-86.8493,160.198,1.11062,0.0193092,1.14864,1.06632,0.371747,1.0772,34.0989,0.000137537,0.00234639,0.00953083,0.00989384,5.81433,0.0288564,0.0134084,1.0,17,32371.104125551363,-89914.20068792667
10-2-010096,-86.8653,161.034,-86.8654,161.033,1.09728,0.0213357,1.14944,1.0395,0.426775,1.10576,53.5101,0.000179038,0.00313158,0.0132313,0.0131035,5.38481,0.0327138,0.0188759,1.0,15,30901.122308202175,-89916.67446112224
10-2-010110,-86.461,159.974,-86.461,159.975,1.07036,0.0207711,1.11198,1.03254,0.371202,1.07695,30.3804,0.000116359,0.00240873,0.00987638,0.00855674,6.50087,0.0282156,0.0130822,0.810514,17,36761.110350010655,-100857.89276651482
10-2-010114,-86.6186,154.874,-86.619,154.872,2.49291,0.0318155,2.56088,2.44661,0.295375,1.0467,66.3219,0.000463815,0.0115294,0.0410163,0.0262191,14.6214,0.0595503,0.020171,0.705474,32,43550.21960959768,-92860.04499347224
10-2-010122,-86.8642,166.684,-86.8641,166.69,1.0823,0.042278,1.18619,0.989346,0.551679,1.19896,57.7934,0.000169755,0.00346692,0.0138592,0.0110648,3.4032,0.0203947,0.0193918,0.828245,16,21906.26964657797,-92554.58781884253
10-2-010130,-87.1291,173.278,-87.1292,173.275,1.87143,0.0314718,1.93439,1.81612,0.344296,1.06512,34.9682,0.000287449,0.00427743,0.0182353,0.0145463,7.62198,0.0316696,0.0131756,0.803051,28,10192.1371296124,-86474.96254238389
10-2-010131,-87.1383,172.017,-87.1384,172.044,1.74387,0.0441928,1.92001,1.65529,0.506697,1.15993,8.54092,0.00011244,0.0045503,0.0177173,0.00854522,1.86427,0.01551,0.0122645,0.777226,19,12053.940112187758,-85953.27920730959
10-2-010132,-87.0878,169.781,-87.0878,169.781,1.36313,0.0213371,1.38172,1.34307,0.234862,1.02878,21.0742,0.000205512,0.00406111,0.0157826,0.0149657,18.1679,0.0641955,0.0164165,1.0,22,15670.133195671135,-86925.53635507775
10-2-010133,-87.0973,170.844,-87.0973,170.845,1.1561,0.0437701,1.22322,1.08867,0.455958,1.12359,53.3751,0.000364494,0.00686064,0.0272572,0.0243898,9.39724,0.0548932,0.0355036,1.0,15,14008.944065929238,-86916.7008949774
10-2-010134,-87.1253,169.355,-87.1253,169.356,1.51801,0.0313837,1.57898,1.45216,0.392653,1.08733,23.6489,0.000257774,0.00615015,0.018682,0.0192951,8.7197,0.0383251,0.0193452,0.788055,19,16105.806825992478,-85688.35654753528
10-2-010136,-86.9669,170.538,-86.9671,170.525,1.58198,0.0298309,1.66329,1.54421,0.371566,1.07711,11.0874,0.000185269,0.00601176,0.0255928,0.012907,5.27236,0.0406198,0.0188607,0.778025,22,15123.41382933703,-90743.62985423418
10-2-010138,-86.9084,172.679,-86.9082,172.671,1.47329,0.0651384,1.64215,1.29302,0.616449,1.27001,29.9692,0.000202111,0.00524598,0.0166842,0.0166089,2.64863,0.0164715,0.0207995,0.761473,21,11948.991317948834,-93005.98773154635
10-2-010142,-86.5893,167.108,-86.5894,167.108,1.02276,0.0176785,1.05578,0.988017,0.352476,1.06858,26.4708,0.000206607,0.00350684,0.0151124,0.0146104,11.1589,0.0511348,0.0219921,1.0,12,23082.126855056034,-100846.56124531342
10-2-010152,-86.9411,174.049,-86.9403,174.02,1.03726,0.0257354,1.05984,0.896775,0.532955,1.18183,54.5155,0.000191201,0.00847429,0.0111698,0.0314183,5.01982,0.0491482,0.043238,0.661538,17,9619.04203673051,-92278.14624772941
10-2-010153,-86.9506,174.683,-86.9508,174.686,2.08258,0.0185947,2.12367,2.06095,0.241245,1.03043,133.746,0.000134349,0.0031744,0.0155551,0.00836467,8.65033,0.0326912,0.00862878,0.626883,36,8570.667105215969,-92091.8969863894
10-2-010163,-87.1588,177.891,-87.1589,177.889,1.2534,0.0312172,1.3137,1.19205,0.420266,1.10205,28.4848,0.000213627,0.00409431,0.0148344,0.0142519,6.57772,0.0322196,0.0181237,0.854056,19,3171.2017283149817,-86113.99113134005
10-2-010178,-86.7482,176.594,-86.7481,176.595,1.19247,0.0335561,1.29848,1.08785,0.546002,1.19363,61.339,0.000140281,0.00247468,0.0109142,0.00947046,2.35777,0.015556,0.0144443,0.884984,20,5859.8136259601515,-98457.725202072
10-2-010185,-86.7096,178.512,-86.7106,178.52,1.37175,0.0719244,1.58842,1.21261,0.645916,1.30992,112.78,0.00037483,0.00481153,0.0313035,0.0186481,2.46637,0.0225545,0.0327446,0.848363,25,2591.6523352556633,-99769.72798902092
10-2-010186,-86.7059,179.18,-86.7058,179.177,1.02465,0.0200825,1.05125,0.982284,0.356232,1.07021,42.4209,0.000186273,0.00373088,0.0134626,0.0173878,9.19452,0.0535481,0.023382,0.777165,17,1429.9142975362904,-99905.43976426282
10-2-010191,-86.8716,182.9,-86.8716,182.899,1.11992,0.0330198,1.15807,1.07179,0.37875,1.0805,119.446,0.00022252,0.00414792,0.0162435,0.0171273,8.95296,0.0480858,0.0229742,0.900096,22,-4800.619601152048,-94765.6276721334
10-2-010216,-87.0067,185.54,-87.0066,185.54,1.32498,0.0427736,1.39059,1.2544,0.431598,1.10857,84.7226,0.000266383,0.00483914,0.0196974,0.0187534,6.58497,0.0388289,0.0228307,1.0,21,-8764.687328157115,-90363.47013447974
